fid,id,left,top,right,bottom,CNN_10m_1mean
"501489","501489",16175044.9785,-3675564.1298,16175054.9785,-3675574.1298,3.71572107553482
"501488","501488",16175044.9785,-3675554.1298,16175054.9785,-3675564.1298,3.20529438018799
"501487","501487",16175044.9785,-3675544.1298,16175054.9785,-3675554.1298,3.55751091957092
"501486","501486",16175044.9785,-3675534.1298,16175054.9785,-3675544.1298,3.86909022808075
"501485","501485",16175044.9785,-3675524.1298,16175054.9785,-3675534.1298,2.91720883011818
"501484","501484",16175044.9785,-3675514.1298,16175054.9785,-3675524.1298,1.46854202568531
"501520","501520",16175044.9785,-3675874.1298,16175054.9785,-3675884.1298,0.609784754514694
"501521","501521",16175044.9785,-3675884.1298,16175054.9785,-3675894.1298,0.63261552542448
"501522","501522",16175044.9785,-3675894.1298,16175054.9785,-3675904.1298,0.545529565215111
"501523","501523",16175044.9785,-3675904.1298,16175054.9785,-3675914.1298,0.441529856622219
"501524","501524",16175044.9785,-3675914.1298,16175054.9785,-3675924.1298,0.429053879082203
"501525","501525",16175044.9785,-3675924.1298,16175054.9785,-3675934.1298,0.483187005519867
"501526","501526",16175044.9785,-3675934.1298,16175054.9785,-3675944.1298,0.668050026595593
"501527","501527",16175044.9785,-3675944.1298,16175054.9785,-3675954.1298,1.27254850447178
"501528","501528",16175044.9785,-3675954.1298,16175054.9785,-3675964.1298,2.55244408011436
"501529","501529",16175044.9785,-3675964.1298,16175054.9785,-3675974.1298,3.96880663156509
"501530","501530",16175044.9785,-3675974.1298,16175054.9785,-3675984.1298,4.03380038738251
"501531","501531",16175044.9785,-3675984.1298,16175054.9785,-3675994.1298,2.95705910921097
"501532","501532",16175044.9785,-3675994.1298,16175054.9785,-3676004.1298,2.51693640708923
"501533","501533",16175044.9785,-3676004.1298,16175054.9785,-3676014.1298,2.94733205318451
"501534","501534",16175044.9785,-3676014.1298,16175054.9785,-3676024.1298,3.15964713096619
"501467","501467",16175044.9785,-3675344.1298,16175054.9785,-3675354.1298,0.191782462596893
"501466","501466",16175044.9785,-3675334.1298,16175054.9785,-3675344.1298,0.148786241784692
"501465","501465",16175044.9785,-3675324.1298,16175054.9785,-3675334.1298,0.205781473070383
"501464","501464",16175044.9785,-3675314.1298,16175054.9785,-3675324.1298,0.619893558472395
"501463","501463",16175044.9785,-3675304.1298,16175054.9785,-3675314.1298,1.73628912031651
"501462","501462",16175044.9785,-3675294.1298,16175054.9785,-3675304.1298,2.87400336146355
"501461","501461",16175044.9785,-3675284.1298,16175054.9785,-3675294.1298,3.215565097332
"501460","501460",16175044.9785,-3675274.1298,16175054.9785,-3675284.1298,3.17743562221527
"501459","501459",16175044.9785,-3675264.1298,16175054.9785,-3675274.1298,3.78186810016632
"501458","501458",16175044.9785,-3675254.1298,16175054.9785,-3675264.1298,4.72399297714233
"501457","501457",16175044.9785,-3675244.1298,16175054.9785,-3675254.1298,5.8755038356781
"501456","501456",16175044.9785,-3675234.1298,16175054.9785,-3675244.1298,6.6563836145401
"501455","501455",16175044.9785,-3675224.1298,16175054.9785,-3675234.1298,5.80629473209381
"501454","501454",16175044.9785,-3675214.1298,16175054.9785,-3675224.1298,4.52644861698151
"501453","501453",16175044.9785,-3675204.1298,16175054.9785,-3675214.1298,3.45351786375046
"501452","501452",16175044.9785,-3675194.1298,16175054.9785,-3675204.1298,2.84787028074265
"501451","501451",16175044.9785,-3675184.1298,16175054.9785,-3675194.1298,2.73993313312531
"501450","501450",16175044.9785,-3675174.1298,16175054.9785,-3675184.1298,3.43152690410614
"501449","501449",16175044.9785,-3675164.1298,16175054.9785,-3675174.1298,4.41866094589233
"501448","501448",16175044.9785,-3675154.1298,16175054.9785,-3675164.1298,4.33545472860336
"501447","501447",16175044.9785,-3675144.1298,16175054.9785,-3675154.1298,3.57088869810104
"501446","501446",16175044.9785,-3675134.1298,16175054.9785,-3675144.1298,3.49712355613709
"501445","501445",16175044.9785,-3675124.1298,16175054.9785,-3675134.1298,3.82477614164352
"501444","501444",16175044.9785,-3675114.1298,16175054.9785,-3675124.1298,4.25385080337524
"501443","501443",16175044.9785,-3675104.1298,16175054.9785,-3675114.1298,4.38193436145782
"501442","501442",16175044.9785,-3675094.1298,16175054.9785,-3675104.1298,4.05605409145355
"501441","501441",16175044.9785,-3675084.1298,16175054.9785,-3675094.1298,3.88147106409073
"501440","501440",16175044.9785,-3675074.1298,16175054.9785,-3675084.1298,4.28605691194534
"501439","501439",16175044.9785,-3675064.1298,16175054.9785,-3675074.1298,4.46765395402908
"501438","501438",16175044.9785,-3675054.1298,16175054.9785,-3675064.1298,3.75341157197952
"501437","501437",16175044.9785,-3675044.1298,16175054.9785,-3675054.1298,3.16339255094528
"501436","501436",16175044.9785,-3675034.1298,16175054.9785,-3675044.1298,3.34930627584457
"501435","501435",16175044.9785,-3675024.1298,16175054.9785,-3675034.1298,3.8623748254776
"501434","501434",16175044.9785,-3675014.1298,16175054.9785,-3675024.1298,4.03316449642181
"501433","501433",16175044.9785,-3675004.1298,16175054.9785,-3675014.1298,3.91408589839935
"501468","501468",16175044.9785,-3675354.1298,16175054.9785,-3675364.1298,0.321674950271845
"501469","501469",16175044.9785,-3675364.1298,16175054.9785,-3675374.1298,0.529969466626644
"501470","501470",16175044.9785,-3675374.1298,16175054.9785,-3675384.1298,0.788629143834114
"501471","501471",16175044.9785,-3675384.1298,16175054.9785,-3675394.1298,1.10325209379196
"501472","501472",16175044.9785,-3675394.1298,16175054.9785,-3675404.1298,1.6511073756218
"501473","501473",16175044.9785,-3675404.1298,16175054.9785,-3675414.1298,2.06003283858299
"501474","501474",16175044.9785,-3675414.1298,16175054.9785,-3675424.1298,2.18130414843559
"501475","501475",16175044.9785,-3675424.1298,16175054.9785,-3675434.1298,1.93285773992538
"501476","501476",16175044.9785,-3675434.1298,16175054.9785,-3675444.1298,1.49277823925018
"501477","501477",16175044.9785,-3675444.1298,16175054.9785,-3675454.1298,2.12392540454865
"501478","501478",16175044.9785,-3675454.1298,16175054.9785,-3675464.1298,4.29474591732025
"501479","501479",16175044.9785,-3675464.1298,16175054.9785,-3675474.1298,6.48920010566711
"501480","501480",16175044.9785,-3675474.1298,16175054.9785,-3675484.1298,6.46056495666504
"501481","501481",16175044.9785,-3675484.1298,16175054.9785,-3675494.1298,3.93230825901031
"501482","501482",16175044.9785,-3675494.1298,16175054.9785,-3675504.1298,1.66925108075142
"501483","501483",16175044.9785,-3675504.1298,16175054.9785,-3675514.1298,0.780473435819149
"501416","501416",16175044.9785,-3674834.1298,16175054.9785,-3674844.1298,3.57146131753922
"501415","501415",16175044.9785,-3674824.1298,16175054.9785,-3674834.1298,4.0293607711792
"501414","501414",16175044.9785,-3674814.1298,16175054.9785,-3674824.1298,5.09848674297333
"501413","501413",16175044.9785,-3674804.1298,16175054.9785,-3674814.1298,5.43512237548828
"501412","501412",16175044.9785,-3674794.1298,16175054.9785,-3674804.1298,4.06843531131744
"501411","501411",16175044.9785,-3674784.1298,16175054.9785,-3674794.1298,2.63282182216644
"501410","501410",16175044.9785,-3674774.1298,16175054.9785,-3674784.1298,3.07882113456726
"501409","501409",16175044.9785,-3674764.1298,16175054.9785,-3674774.1298,4.77638640642166
"501408","501408",16175044.9785,-3674754.1298,16175054.9785,-3674764.1298,5.31960143566132
"501407","501407",16175044.9785,-3674744.1298,16175054.9785,-3674754.1298,4.45773011922836
"501406","501406",16175044.9785,-3674734.1298,16175054.9785,-3674744.1298,4.04452131509781
"501405","501405",16175044.9785,-3674724.1298,16175054.9785,-3674734.1298,5.21187180042267
"501404","501404",16175044.9785,-3674714.1298,16175054.9785,-3674724.1298,5.73730355262756
"501403","501403",16175044.9785,-3674704.1298,16175054.9785,-3674714.1298,4.64848541736603
"501402","501402",16175044.9785,-3674694.1298,16175054.9785,-3674704.1298,3.27777310848236
"501401","501401",16175044.9785,-3674684.1298,16175054.9785,-3674694.1298,2.95589777946472
"501400","501400",16175044.9785,-3674674.1298,16175054.9785,-3674684.1298,3.19729472160339
"501399","501399",16175044.9785,-3674664.1298,16175054.9785,-3674674.1298,3.11243480920792
"501398","501398",16175044.9785,-3674654.1298,16175054.9785,-3674664.1298,2.51047546625137
"501397","501397",16175044.9785,-3674644.1298,16175054.9785,-3674654.1298,2.28216915607452
"501396","501396",16175044.9785,-3674634.1298,16175054.9785,-3674644.1298,3.09954101085663
"501395","501395",16175044.9785,-3674624.1298,16175054.9785,-3674634.1298,4.05199734449387
"501394","501394",16175044.9785,-3674614.1298,16175054.9785,-3674624.1298,4.03780581235886
"501393","501393",16175044.9785,-3674604.1298,16175054.9785,-3674614.1298,3.95302220106125
"501392","501392",16175044.9785,-3674594.1298,16175054.9785,-3674604.1298,3.99132132053375
"501391","501391",16175044.9785,-3674584.1298,16175054.9785,-3674594.1298,3.31997907400131
"501390","501390",16175044.9785,-3674574.1298,16175054.9785,-3674584.1298,2.25251052737236
"501389","501389",16175044.9785,-3674564.1298,16175054.9785,-3674574.1298,1.90281101703644
"501388","501388",16175044.9785,-3674554.1298,16175054.9785,-3674564.1298,1.97859340429306
"501387","501387",16175044.9785,-3674544.1298,16175054.9785,-3674554.1298,2.06455867171288
"501386","501386",16175044.9785,-3674534.1298,16175054.9785,-3674544.1298,2.63626364350319
"501385","501385",16175044.9785,-3674524.1298,16175054.9785,-3674534.1298,3.9724055314064
"501384","501384",16175044.9785,-3674514.1298,16175054.9785,-3674524.1298,5.08665806531906
"501383","501383",16175044.9785,-3674504.1298,16175054.9785,-3674514.1298,5.46802309036255
"501382","501382",16175044.9785,-3674494.1298,16175054.9785,-3674504.1298,4.57816743850708
"501417","501417",16175044.9785,-3674844.1298,16175054.9785,-3674854.1298,3.20540273427963
"501418","501418",16175044.9785,-3674854.1298,16175054.9785,-3674864.1298,2.94312088489532
"501419","501419",16175044.9785,-3674864.1298,16175054.9785,-3674874.1298,3.47505639314651
"501420","501420",16175044.9785,-3674874.1298,16175054.9785,-3674884.1298,3.90352917671204
"501421","501421",16175044.9785,-3674884.1298,16175054.9785,-3674894.1298,3.15227733850479
"501422","501422",16175044.9785,-3674894.1298,16175054.9785,-3674904.1298,1.83215984582901
"501423","501423",16175044.9785,-3674904.1298,16175054.9785,-3674914.1298,1.40186202526093
"501424","501424",16175044.9785,-3674914.1298,16175054.9785,-3674924.1298,2.40529594659805
"501425","501425",16175044.9785,-3674924.1298,16175054.9785,-3674934.1298,3.06388656616211
"501426","501426",16175044.9785,-3674934.1298,16175054.9785,-3674944.1298,3.29252366065979
"501427","501427",16175044.9785,-3674944.1298,16175054.9785,-3674954.1298,4.28158867120743
"501428","501428",16175044.9785,-3674954.1298,16175054.9785,-3674964.1298,5.44836751937866
"501429","501429",16175044.9785,-3674964.1298,16175054.9785,-3674974.1298,5.74458291053772
"501430","501430",16175044.9785,-3674974.1298,16175054.9785,-3674984.1298,4.6704508471489
"501431","501431",16175044.9785,-3674984.1298,16175054.9785,-3674994.1298,3.48454423666
"501432","501432",16175044.9785,-3674994.1298,16175054.9785,-3675004.1298,3.58482966899872
"501365","501365",16175044.9785,-3674324.1298,16175054.9785,-3674334.1298,2.83311364889145
"501364","501364",16175044.9785,-3674314.1298,16175054.9785,-3674324.1298,2.28580797433853
"501363","501363",16175044.9785,-3674304.1298,16175054.9785,-3674314.1298,2.34513173818588
"501362","501362",16175044.9785,-3674294.1298,16175054.9785,-3674304.1298,2.16836999297142
"501361","501361",16175044.9785,-3674284.1298,16175054.9785,-3674294.1298,2.11522639513016
"501360","501360",16175044.9785,-3674274.1298,16175054.9785,-3674284.1298,2.22849454045296
"501359","501359",16175044.9785,-3674264.1298,16175054.9785,-3674274.1298,2.75368339061737
"501358","501358",16175044.9785,-3674254.1298,16175054.9785,-3674264.1298,3.01793891906738
"501357","501357",16175044.9785,-3674244.1298,16175054.9785,-3674254.1298,2.86744694948196
"501356","501356",16175044.9785,-3674234.1298,16175054.9785,-3674244.1298,2.54947702407837
"501355","501355",16175044.9785,-3674224.1298,16175054.9785,-3674234.1298,2.39931781768799
"501354","501354",16175044.9785,-3674214.1298,16175054.9785,-3674224.1298,2.06318099975586
"501353","501353",16175044.9785,-3674204.1298,16175054.9785,-3674214.1298,1.66102735996246
"501352","501352",16175044.9785,-3674194.1298,16175054.9785,-3674204.1298,1.82506738185883
"501351","501351",16175044.9785,-3674184.1298,16175054.9785,-3674194.1298,2.53338876128197
"501350","501350",16175044.9785,-3674174.1298,16175054.9785,-3674184.1298,2.8879686331749
"501349","501349",16175044.9785,-3674164.1298,16175054.9785,-3674174.1298,2.38810216665268
"501348","501348",16175044.9785,-3674154.1298,16175054.9785,-3674164.1298,1.58592827796936
"501347","501347",16175044.9785,-3674144.1298,16175054.9785,-3674154.1298,1.203084628582
"501346","501346",16175044.9785,-3674134.1298,16175054.9785,-3674144.1298,1.50445460319519
"501345","501345",16175044.9785,-3674124.1298,16175054.9785,-3674134.1298,2.2061912548542
"501344","501344",16175044.9785,-3674114.1298,16175054.9785,-3674124.1298,2.91883323192596
"501343","501343",16175044.9785,-3674104.1298,16175054.9785,-3674114.1298,3.49487656593323
"501342","501342",16175044.9785,-3674094.1298,16175054.9785,-3674104.1298,2.97872163057327
"501341","501341",16175044.9785,-3674084.1298,16175054.9785,-3674094.1298,1.83871477842331
"501340","501340",16175044.9785,-3674074.1298,16175054.9785,-3674084.1298,0.737997239530087
"501339","501339",16175044.9785,-3674064.1298,16175054.9785,-3674074.1298,0.633479354977608
"501338","501338",16175044.9785,-3674054.1298,16175054.9785,-3674064.1298,1.28938008308411
"501337","501337",16175044.9785,-3674044.1298,16175054.9785,-3674054.1298,1.61281928420067
"501336","501336",16175044.9785,-3674034.1298,16175054.9785,-3674044.1298,1.28996569633484
"501335","501335",16175044.9785,-3674024.1298,16175054.9785,-3674034.1298,1.22621249556541
"501334","501334",16175044.9785,-3674014.1298,16175054.9785,-3674024.1298,1.69800346493721
"501333","501333",16175044.9785,-3674004.1298,16175054.9785,-3674014.1298,1.75353319644928
"501332","501332",16175044.9785,-3673994.1298,16175054.9785,-3674004.1298,1.58126185536385
"501331","501331",16175044.9785,-3673984.1298,16175054.9785,-3673994.1298,1.50731179952621
"501366","501366",16175044.9785,-3674334.1298,16175054.9785,-3674344.1298,4.13699617624283
"501367","501367",16175044.9785,-3674344.1298,16175054.9785,-3674354.1298,4.98380173206329
"501368","501368",16175044.9785,-3674354.1298,16175054.9785,-3674364.1298,4.20058140277863
"501369","501369",16175044.9785,-3674364.1298,16175054.9785,-3674374.1298,3.33341262102127
"501370","501370",16175044.9785,-3674374.1298,16175054.9785,-3674384.1298,3.88619777917862
"501371","501371",16175044.9785,-3674384.1298,16175054.9785,-3674394.1298,4.99522612094879
"501372","501372",16175044.9785,-3674394.1298,16175054.9785,-3674404.1298,5.66002264976501
"501373","501373",16175044.9785,-3674404.1298,16175054.9785,-3674414.1298,5.48253587245941
"501374","501374",16175044.9785,-3674414.1298,16175054.9785,-3674424.1298,5.43426453590393
"501375","501375",16175044.9785,-3674424.1298,16175054.9785,-3674434.1298,6.31802297115326
"501376","501376",16175044.9785,-3674434.1298,16175054.9785,-3674444.1298,6.3342085647583
"501377","501377",16175044.9785,-3674444.1298,16175054.9785,-3674454.1298,5.50290060043335
"501378","501378",16175044.9785,-3674454.1298,16175054.9785,-3674464.1298,4.32575007915497
"501379","501379",16175044.9785,-3674464.1298,16175054.9785,-3674474.1298,3.21299381494522
"501380","501380",16175044.9785,-3674474.1298,16175054.9785,-3674484.1298,2.66963720560074
"501381","501381",16175044.9785,-3674484.1298,16175054.9785,-3674494.1298,3.29289484262466
"501314","501314",16175044.9785,-3673814.1298,16175054.9785,-3673824.1298,3.14334574460983
"501313","501313",16175044.9785,-3673804.1298,16175054.9785,-3673814.1298,3.37492948532104
"501312","501312",16175044.9785,-3673794.1298,16175054.9785,-3673804.1298,3.22357424259186
"501311","501311",16175044.9785,-3673784.1298,16175054.9785,-3673794.1298,2.85324348449707
"501310","501310",16175044.9785,-3673774.1298,16175054.9785,-3673784.1298,2.39011491775513
"501309","501309",16175044.9785,-3673764.1298,16175054.9785,-3673774.1298,2.32738231897354
"501308","501308",16175044.9785,-3673754.1298,16175054.9785,-3673764.1298,2.95572359085083
"501307","501307",16175044.9785,-3673744.1298,16175054.9785,-3673754.1298,3.50395894050598
"501315","501315",16175044.9785,-3673824.1298,16175054.9785,-3673834.1298,2.85838778734207
"501316","501316",16175044.9785,-3673834.1298,16175054.9785,-3673844.1298,3.31085886478424
"501317","501317",16175044.9785,-3673844.1298,16175054.9785,-3673854.1298,3.74812961101532
