"ID","Volume..L.","DBH..cm.","vol_opt_mean","Volume.Standard.Deviation..L.","dbhqsm_mean..cm.","DBH.Standard.Deviation..cm.","Number.of.Models","Height..m.","Surface.Area..m.2.","PatchDiam1","PatchDiam2Min","PatchDiam2Max","Processing.Time","X","Y","Z","Lat","Long","Elevation","plot_id","tree_id"
"AM1_MT_Grenfell_1.0182",306.589539,26.0638952,307.46,2.02,26,1,4,7.69174194,0,0,0,0,0,0.838296175003052,12.8093099594116,264.378295898438,-31.3025442544814,145.307935005912,264.378308865242,"AM1_MT_Grenfell_1","0182"
"AM1_MT_Grenfell_1.0044",305.678223,23.9912525,306.74,5.05,24,0,4,8.33282471,0,0,0,0,0,-73.9995727539062,19.5359706878662,262.222717285156,-31.3024835855508,145.307148938282,262.223176189698,"AM1_MT_Grenfell_1","0044"
"AM1_MT_Grenfell_1.0822",299.403595,25.7396847,303,8.16,26,1,4,7.57998657,0,0,0,0,0,-39.6639442443848,-25.1248016357422,264.367492675781,-31.3028863745897,145.307509584627,264.367665570229,"AM1_MT_Grenfell_1","0822"
"AM1_MT_Grenfell_1.0247",297.071716,23.1926456,308.24,13.45,21,2,4,8.66976929,0,0,0,0,0,-71.3338317871094,17.4554767608643,262.432495117188,-31.3025023493219,145.307176938056,262.432917622849,"AM1_MT_Grenfell_1","0247"
"AM1_MT_Grenfell_1.0734",295.591431,26.6123682,298.4,10.43,27,0,4,5.37545776,0,0,0,0,0,8.82418727874756,-46.9852828979492,266.256561279297,-31.3030835307623,145.308018887107,266.256741126068,"AM1_MT_Grenfell_1","0734"
"AM1_MT_Grenfell_1.0059",290.729706,29.7102362,280.55,16.27,29,1,4,7.47857666,0,0,0,0,0,-0.69074821472168,-82.747673034668,266.119720458984,-31.3034060651161,145.307918945361,266.120259394869,"AM1_MT_Grenfell_1","0059"
"AM1_MT_Grenfell_1.0020",290.291565,25.7759064,264.8,33.35,29,7,4,4.37664795,0,0,0,0,0,-86.4766845703125,-1.21914207935333,262.609497070312,-31.3026707713066,145.307017881852,262.610082868487,"AM1_MT_Grenfell_1","0020"
"AM1_MT_Grenfell_1.0320",288.869995,19.0862626,291.17,5.87,19,0,4,6.68530273,0,0,0,0,0,1.31466841697693,-67.2681503295898,266.228607177734,-31.3032664581855,145.307940009642,266.228963447735,"AM1_MT_Grenfell_1","0320"
"AM1_MT_Grenfell_1.0248",285.791351,21.9930246,289.34,8.01,20,2,4,7.87188721,0,0,0,0,0,14.1512079238892,-73.8548812866211,266.799682617188,-31.3033258625341,145.30807484073,266.8001275938,"AM1_MT_Grenfell_1","0248"
"AM1_MT_Grenfell_1.0087",285.27533,25.9853423,277.26,18.41,26,0,4,8.75350952,0,0,0,0,0,-66.1720199584961,-31.7221374511719,263.659881591797,-31.3029458735745,145.30723115259,263.660303725861,"AM1_MT_Grenfell_1","0087"
"AM1_MT_Grenfell_1.0436",284.64743,20.3956291,283.93,7.11,21,1,4,7.41851807,0,0,0,0,0,15.936164855957,-24.0736656188965,266.586273193359,-31.3028768950781,145.308093588582,266.586338694207,"AM1_MT_Grenfell_1","0436"
"AM1_MT_Grenfell_1.0968",281.503174,19.2044944,280.82,1.99,19,0,4,7.81491089,0,0,0,0,0,-4.07321166992188,-50.1735649108887,265.754943847656,-31.3031122853439,145.307883417097,265.75514327269,"AM1_MT_Grenfell_1","0968"
"AM1_MT_Grenfell_1.0109",278.115417,20.244661,282.87,9.99,20,0,4,9.40942383,0,0,0,0,0,23.2560691833496,18.4135341644287,264.379089355469,-31.3024937107794,145.30817047335,264.379158398136,"AM1_MT_Grenfell_1","0109"
"AM1_MT_Grenfell_1.0977",264.793182,21.8927741,265.67,3.76,22,0,4,7.10952759,0,0,0,0,0,11.5555419921875,-14.9150085449219,266.048706054688,-31.3027942949259,145.308047575982,266.048734020442,"AM1_MT_Grenfell_1","0977"
"AM1_MT_Grenfell_1.0231",257.641846,19.758375,247.05,28.6,28,18,4,2.72531128,0,0,0,0,0,48.8357810974121,-16.9451484680176,267.708343505859,-31.3028126033729,145.308439154011,267.708552888595,"AM1_MT_Grenfell_1","0231"
"AM1_MT_Grenfell_1.0068",256.728577,24.2235839,246.96,12.51,25,0,4,6.16952515,0,0,0,0,0,39.7056732177734,-9.83498859405518,267.228820800781,-31.3027484785355,145.308343254436,267.228951885365,"AM1_MT_Grenfell_1","0068"
"AM1_MT_Grenfell_1.0178",254.989319,17.3881114,256.29,2.14,17,0,4,7.65304565,0,0,0,0,0,47.7018585205078,-5.83781433105469,267.291809082031,-31.3027124284707,145.308427243204,267.291989975609,"AM1_MT_Grenfell_1","0178"
"AM1_MT_Grenfell_1.0702",253.984879,16.594547,255.14,5.44,18,1,4,4.78448486,0,0,0,0,0,22.6899604797363,-36.2667846679688,266.856414794922,-31.3029868624108,145.308164528316,266.856558633037,"AM1_MT_Grenfell_1","0702"
"AM1_MT_Grenfell_1.0246",250.868912,12.7100483,318.52,215.42,12,3,4,4.16912842,0,0,0,0,0,-19.7251567840576,-45.5765075683594,265.289672851562,-31.3030708252098,145.307719014278,265.289866807871,"AM1_MT_Grenfell_1","0246"
"AM1_MT_Grenfell_1.0485",241.531448,22.455287,240.61,5.51,22,0,4,6.1864624,0,0,0,0,0,35.943977355957,1.69703269004822,266.101440429688,-31.30264447352,145.30830374263,266.101541840471,"AM1_MT_Grenfell_1","0485"
"AM1_MT_Grenfell_1.0263",241.393906,20.8281904,239,8.51,21,2,4,7.24713135,0,0,0,0,0,10.3207960128784,12.8825378417969,264.602203369141,-31.3025435940113,145.308034606398,264.602224771865,"AM1_MT_Grenfell_1","0263"
"AM1_MT_Grenfell_1.0978",240.230255,17.344147,245.31,12.57,17,1,4,6.8531189,0,0,0,0,0,11.2431287765503,-43.895435333252,266.348541259766,-31.303055663978,145.308044294828,266.348702806048,"AM1_MT_Grenfell_1","0978"
"AM1_MT_Grenfell_1.0216",238.977158,18.9268395,240.25,4.27,19,0,4,8.77398682,0,0,0,0,0,14.3532571792603,-58.2292976379395,266.603454589844,-31.3031849383452,145.308076962773,266.603737581521,"AM1_MT_Grenfell_1","0216"
"AM1_MT_Grenfell_1.0796",236.280899,19.3286747,229.52,11.36,19,0,4,7.63616943,0,0,0,0,0,66.0047836303711,-3.54391169548035,267.630676269531,-31.3026917392981,145.308619490076,267.63101846166,"AM1_MT_Grenfell_1","0796"
"AM1_MT_Grenfell_1.0937",235.552658,16.7518571,236.57,5.53,17,0,4,7.54846191,0,0,0,0,0,7.5578875541687,-8.61387348175049,265.989471435547,-31.3027374661954,145.308005586028,265.989481746219,"AM1_MT_Grenfell_1","0937"
"AM1_MT_Grenfell_1.0226",234.262741,22.0818728,238.7,6.25,21,2,4,10.3496094,0,0,0,0,0,-70.7597198486328,10.1742067337036,262.837982177734,-31.3025680178214,145.307182967835,262.838382460177,"AM1_MT_Grenfell_1","0226"
"AM1_MT_Grenfell_1.0194",232.459442,19.3366393,230.68,22.18,19,1,4,4.63110352,0,0,0,0,0,46.6236038208008,-4.29302072525024,267.242645263672,-31.3026984963113,145.308415917553,267.242816958576,"AM1_MT_Grenfell_1","0194"
"AM1_MT_Grenfell_1.0107",229.244629,17.4537182,208.41,33.9,14,6,4,6.10983276,0,0,0,0,0,-0.412389010190964,-73.7544631958008,266.240875244141,-31.3033249570267,145.307921869167,266.241303383373,"AM1_MT_Grenfell_1","0107"
"AM1_MT_Grenfell_1.0886",227.672485,20.2198863,227.99,12.76,21,1,4,6.46807861,0,0,0,0,0,5.21976757049561,-25.4102268218994,266.182647705078,-31.3028889493855,145.307981027368,266.182700654492,"AM1_MT_Grenfell_1","0886"
"AM1_MT_Grenfell_1.0341",226.402466,20.2951267,225.51,5.87,14,7,4,6.96511841,0,0,0,0,0,18.9178256988525,-10.4255285263062,266.472930908203,-31.3027538050388,145.308124906633,266.472967489623,"AM1_MT_Grenfell_1","0341"
"AM1_MT_Grenfell_1.0045",226.232834,22.8580445,229.64,7.44,19,5,4,8.5413208,0,0,0,0,0,-76.5918273925781,2.6077127456665,262.759338378906,-31.302636258289,145.307121709026,262.759798353538,"AM1_MT_Grenfell_1","0045"
"AM1_MT_Grenfell_1.0959",222.555664,25.4190028,224.59,7.66,25,0,4,5.95443726,0,0,0,0,0,17.9147548675537,-20.3175277709961,266.469207763672,-31.3028430191481,145.308114370924,266.469265387394,"AM1_MT_Grenfell_1","0959"
"AM1_MT_Grenfell_1.0029",219.836502,19.8916167,222.94,8.61,20,1,4,9.47924805,0,0,0,0,0,-66.7199401855469,-11.3975677490234,263.598236083984,-31.3027625699673,145.307225398774,263.598594946787,"AM1_MT_Grenfell_1","0029"
"AM1_MT_Grenfell_1.0084",216.572281,9.54054669,215.86,4.12,20,9,4,8.91387939,0,0,0,0,0,-28.0061416625977,-66.4708023071289,264.858520507812,-31.3032592668461,145.307632032958,264.858929678798,"AM1_MT_Grenfell_1","0084"
"AM1_MT_Grenfell_1.0062",216.140244,6.16021268,217.8,4.39,16,8,4,4.73693848,0,0,0,0,0,25.5556316375732,48.7498321533203,263.323211669922,-31.3022201131447,145.308194626315,263.323449861258,"AM1_MT_Grenfell_1","0062"
"AM1_MT_Grenfell_1.0423",209.733383,15.2684644,211.66,2.8,15,0,4,6.93634033,0,0,0,0,0,-3.93392872810364,-54.879035949707,265.922271728516,-31.3031547230982,145.307884880062,265.922509972937,"AM1_MT_Grenfell_1","0423"
"AM1_MT_Grenfell_1.0056",205.896713,22.5687534,198.98,12.4,23,0,4,5.10275269,0,0,0,0,0,77.6918716430664,-15.7916822433472,269.030578613281,-31.3028021988808,145.308742247604,269.031070972793,"AM1_MT_Grenfell_1","0056"
"AM1_MT_Grenfell_1.0069",205.171524,23.0033532,205.56,5.35,23,1,4,6.60662842,0,0,0,0,0,11.2902364730835,-34.1584968566895,266.282287597656,-31.3029678483528,145.308044789523,266.282389411703,"AM1_MT_Grenfell_1","0069"
"AM1_MT_Grenfell_1.0055",201.750534,20.3194752,201.67,4.56,21,1,4,8.31399536,0,0,0,0,0,-74.4817123413086,21.0103816986084,262.190612792969,-31.3024702880721,145.307143874183,262.191082009114,"AM1_MT_Grenfell_1","0055"
"AM1_MT_Grenfell_1.0725",198.338211,18.9704493,204.75,9.03,20,1,4,7.65579224,0,0,0,0,0,14.5880479812622,-73.5263748168945,266.800354003906,-31.3033228997906,145.308079429159,266.800796153024,"AM1_MT_Grenfell_1","0725"
"AM1_MT_Grenfell_1.0972",197.019547,16.341202,198.71,5.33,16,0,4,6.44787598,0,0,0,0,0,16.379415512085,-19.6748600006104,266.509704589844,-31.302837223069,145.30809824426,266.509756065905,"AM1_MT_Grenfell_1","0972"
"AM1_MT_Grenfell_1.0306",191.955582,14.5944789,192.84,16.61,14,4,4,7.6086731,0,0,0,0,0,-6.77276611328125,-82.5894470214844,265.63232421875,-31.3034046381429,145.307855061642,265.632864650339,"AM1_MT_Grenfell_1","0306"
"AM1_MT_Grenfell_1.0072",189.83931,23.3830571,186.13,6.46,19,4,4,8.14294434,0,0,0,0,0,-84.7501678466797,-0.956281244754791,262.624633789062,-31.3026684007393,145.307036016566,262.625196391717,"AM1_MT_Grenfell_1","0072"
"AM1_MT_Grenfell_1.0758",189.205978,19.130595,188.59,1.21,19,1,4,7.12988281,0,0,0,0,0,-4.79755783081055,-51.73486328125,265.85986328125,-31.3031263663927,145.307875808796,265.860075733624,"AM1_MT_Grenfell_1","0758"
"AM1_MT_Grenfell_1.0116",188.424683,17.9877207,185.91,6.22,19,1,4,5.18634033,0,0,0,0,0,-5.16531372070312,-51.3645477294922,265.650177001953,-31.3031230265994,145.307871946008,265.650386735797,"AM1_MT_Grenfell_1","0116"
"AM1_MT_Grenfell_1.0629",185.217926,18.0223241,187.89,3.38,18,1,4,6.11428833,0,0,0,0,0,27.1064395904541,-11.5285482406616,266.683746337891,-31.3027637528023,145.30821091683,266.683814343065,"AM1_MT_Grenfell_1","0629"
"AM1_MT_Grenfell_1.0648",182.363892,13.2528514,190.91,27.08,13,0,4,3.84561157,0,0,0,0,0,22.75954246521,-0.277939140796661,266.270782470703,-31.3026622857558,145.308165258384,266.270823045634,"AM1_MT_Grenfell_1","0648"
"AM1_MT_Grenfell_1.0011",178.651764,17.8131953,179.99,4.52,17,1,4,7.49291992,0,0,0,0,0,-61.6782150268555,18.7761268615723,262.631195068359,-31.3024904391742,145.307278356986,262.631520754658,"AM1_MT_Grenfell_1","0011"
"AM1_MT_Grenfell_1.0159",174.890167,19.5966035,179.23,15.1,12,7,4,5.79110718,0,0,0,0,0,74.0490875244141,18.2058925628662,267.98193359375,-31.3024955814313,145.308703982749,267.982389121316,"AM1_MT_Grenfell_1","0159"
"AM1_MT_Grenfell_1.0134",172.203094,17.8408325,182.97,15.49,16,5,4,5.55291748,0,0,0,0,0,25.4720287322998,48.3058433532715,263.080352783203,-31.3022241173842,145.308193748207,263.080587248318,"AM1_MT_Grenfell_1","0134"
"AM1_MT_Grenfell_1.0591",171.86911,21.4063615,171.24,4.4,20,2,4,7.0085144,0,0,0,0,0,60.4087295532227,-42.3647994995117,268.987426757812,-31.3030418577878,145.30856071345,268.987853814848,"AM1_MT_Grenfell_1","0591"
"AM1_MT_Grenfell_1.0230",170.759125,19.2320034,169.33,3.01,18,1,4,3.22628784,0,0,0,0,0,3.26615881919861,-1.4748330116272,265.712280273438,-31.3026730805377,145.307960507277,265.712281279266,"AM1_MT_Grenfell_1","0230"
"AM1_MT_Grenfell_1.0235",170.558105,17.1949074,171.45,1.44,17,1,4,7.93359375,0,0,0,0,0,-14.4528436660767,16.9812564849854,264.232788085938,-31.3025066283681,145.307774393784,264.232827139087,"AM1_MT_Grenfell_1","0235"
"AM1_MT_Grenfell_1.0031",167.743927,14.0486285,166.46,6.09,18,3,4,8.23165894,0,0,0,0,0,58.9018592834473,-42.4899291992188,268.889251708984,-31.3030429863919,145.308544885816,268.88966552075,"AM1_MT_Grenfell_1","0031"
"AM1_MT_Grenfell_1.0114",166.669022,2.61912793,136.62,40.36,5,3,4,5.81503296,0,0,0,0,0,-0.833155930042267,41.7643585205078,262.908843994141,-31.3022831141186,145.307917449652,262.908981326967,"AM1_MT_Grenfell_1","0114"
"AM1_MT_Grenfell_1.0344",166.269501,20.6079245,171.31,6.09,20,3,4,6.12921143,0,0,0,0,0,-71.6772766113281,-21.4049797058105,263.404113769531,-31.3028528246982,145.307173327974,263.404552199878,"AM1_MT_Grenfell_1","0344"
"AM1_MT_Grenfell_1.0468",161.633591,12.8220111,162.14,5.45,12,1,4,5.83026123,0,0,0,0,0,-24.5908546447754,59.0560989379883,262.99462890625,-31.3021271627879,145.307667909085,262.994950756431,"AM1_MT_Grenfell_1","0468"
"AM1_MT_Grenfell_1.0099",161.47403,17.0259416,162,2.05,18,3,4,6.97854614,0,0,0,0,0,12.4365892410278,-63.1761093139649,266.716522216797,-31.3032295527238,145.308056830769,266.716848453507,"AM1_MT_Grenfell_1","0099"
"AM1_MT_Grenfell_1.0034",160.464096,21.6435656,167.29,12.61,20,1,4,7.05670166,0,0,0,0,0,-72.3655776977539,-11.9478921890259,263.220092773438,-31.302767532912,145.307166098965,263.220514146611,"AM1_MT_Grenfell_1","0034"
"AM1_MT_Grenfell_1.0032",153.319077,11.2147212,154.17,1.64,11,0,4,8.0045166,0,0,0,0,0,11.1392631530762,65.4075393676758,262.362640380859,-31.3020698804433,145.308043202713,262.362986804917,"AM1_MT_Grenfell_1","0032"
"AM1_MT_Grenfell_1.0508",151.15062,12.1741854,155.41,9.88,12,0,4,6.20809937,0,0,0,0,0,31.2176189422607,-1.57591187953949,266.344421386719,-31.3026739917339,145.30825409885,266.344497906975,"AM1_MT_Grenfell_1","0508"
"AM1_MT_Grenfell_1.0394",150.276825,16.3301378,149.63,1.93,16,0,4,7.18942261,0,0,0,0,0,-44.1873779296875,-8.63041400909424,264.2724609375,-31.3027376145783,145.30746207279,264.272619715892,"AM1_MT_Grenfell_1","0394"
"AM1_MT_Grenfell_1.0327",149.830627,14.271602,147.93,2.55,18,4,4,4.96722412,0,0,0,0,0,-73.2076950073242,-11.9807233810425,263.290313720703,-31.3027678289567,145.307157253676,263.290744754486,"AM1_MT_Grenfell_1","0327"
"AM1_MT_Grenfell_1.0175",149.264053,39.3920273,146.9,35.97,31,15,4,2.61016846,0,0,0,0,0,-75.6677780151367,-19.2536182403564,263.180328369141,-31.3028334217154,145.307131413291,263.180805967189,"AM1_MT_Grenfell_1","0175"
"AM1_MT_Grenfell_1.0190",149.026566,15.0891557,146.28,10.93,13,5,4,4.29669189,0,0,0,0,0,28.2414569854736,-57.3146514892578,267.426849365234,-31.303176689002,145.308222839894,267.427170369774,"AM1_MT_Grenfell_1","0190"
"AM1_MT_Grenfell_1.0181",148.552948,17.7409485,153.03,10.97,18,0,4,3.39831543,0,0,0,0,0,7.66695690155029,-30.9774723052979,266.072906494141,-31.3029391593252,145.308006731823,266.07298662141,"AM1_MT_Grenfell_1","0181"
"AM1_MT_Grenfell_1.0671",147.203369,17.3403785,148.02,3.14,17,1,4,6.32077026,0,0,0,0,0,-10.6238899230957,-11.1048278808594,265.3173828125,-31.3027599316363,145.30781461133,265.317401356995,"AM1_MT_Grenfell_1","0671"
"AM1_MT_Grenfell_1.0090",145.77327,13.5473639,144.38,5.25,13,0,4,5.84933472,0,0,0,0,0,-62.6586647033691,12.4149408340454,262.798828125,-31.3025478095104,145.307268058346,262.799147741869,"AM1_MT_Grenfell_1","0090"
"AM1_MT_Grenfell_1.0386",145.325241,14.6587119,145.42,6.93,15,0,4,8.35650635,0,0,0,0,0,13.770435333252,11.7042045593262,264.890686035156,-31.3025542211516,145.308070840075,264.890711667016,"AM1_MT_Grenfell_1","0386"
"AM1_MT_Grenfell_1.0992",144.066101,17.1833098,141.45,3.52,18,0,4,6.34637451,0,0,0,0,0,-6.36607980728149,12.2835931777954,264.513732910156,-31.3025489958099,145.307859333947,264.513747958466,"AM1_MT_Grenfell_1","0992"
"AM1_MT_Grenfell_1.0990",141.295258,15.7414302,141.62,1.54,17,2,4,5.99411011,0,0,0,0,0,-37.9496650695801,29.0704860687256,263.254699707031,-31.3023975972514,145.307527592802,263.25487900991,"AM1_MT_Grenfell_1","0990"
"AM1_MT_Grenfell_1.0427",140.159714,15.0344878,139.57,1.74,15,0,4,7.24533081,0,0,0,0,0,27.4026184082031,-7.48247528076172,266.415924072266,-31.302727262023,145.308214027685,266.415987286717,"AM1_MT_Grenfell_1","0427"
"AM1_MT_Grenfell_1.0621",140.007523,21.3911116,142.05,2.96,19,2,4,6.4810791,0,0,0,0,0,10.6816091537476,-71.2277908325195,266.941741943359,-31.3033021693218,145.308038397096,266.94215017464,"AM1_MT_Grenfell_1","0621"
"AM1_MT_Grenfell_1.0121",139.640732,18.616876,138.59,2.78,19,0,4,3.76290894,0,0,0,0,0,3.58907437324524,-1.7923367023468,265.517059326172,-31.3026759440441,145.307963899062,265.517060587183,"AM1_MT_Grenfell_1","0121"
"AM1_MT_Grenfell_1.0169",138.534714,9.6780777,138.05,1.9,10,0,4,6.15222168,0,0,0,0,0,6.2624135017395,16.0308799743652,264.299377441406,-31.3025151997142,145.307991978712,264.29940073844,"AM1_MT_Grenfell_1","0169"
"AM1_MT_Grenfell_1.0144",134.643631,14.1302884,132.27,3.11,16,3,4,6.61724854,0,0,0,0,0,-26.1389064788818,-71.41943359375,264.949066162109,-31.3033038976694,145.307651645691,264.949521119706,"AM1_MT_Grenfell_1","0144"
"AM1_MT_Grenfell_1.0210",127.491234,6.40053079,126.91,1.88,11,5,4,7.01196289,0,0,0,0,0,34.8554992675781,-1.36393022537231,266.485717773438,-31.3026720798073,145.308292309755,266.485813067295,"AM1_MT_Grenfell_1","0210"
"AM1_MT_Grenfell_1.0184",127.136711,18.4126779,131.75,5.93,17,3,4,5.73025513,0,0,0,0,0,-69.5384750366211,-15.4555196762085,263.360290527344,-31.3027991677346,145.307195793599,263.360688042827,"AM1_MT_Grenfell_1","0184"
"AM1_MT_Grenfell_1.0410",122.733772,12.5225857,124.16,3.09,12,0,4,6.31271362,0,0,0,0,0,-7.58952808380127,-58.6980056762695,265.645294189453,-31.3031891656787,145.307846482797,265.645569870248,"AM1_MT_Grenfell_1","0410"
"AM1_MT_Grenfell_1.0452",121.861603,15.5363917,124.07,7.58,16,0,4,7.34796143,0,0,0,0,0,5.97145557403564,8.49195003509521,265.097839355469,-31.302583191952,145.307988922641,265.097847823985,"AM1_MT_Grenfell_1","0452"
"AM1_MT_Grenfell_1.0131",121.385643,16.3064286,102.23,27.16,24,8,4,2.23513794,0,0,0,0,0,25.8123741149902,54.0873794555664,263.158203125,-31.3021719747559,145.308197322899,263.158485550433,"AM1_MT_Grenfell_1","0131"
"AM1_MT_Grenfell_1.0455",119.81147,13.1150872,120.16,3.65,16,2,4,7.22906494,0,0,0,0,0,-25.0696601867676,59.155445098877,263.223876953125,-31.3021262668119,145.307662879931,263.224201588891,"AM1_MT_Grenfell_1","0455"
"AM1_MT_Grenfell_1.0102",118.703423,16.1468759,117.8,2.76,17,1,4,6.58670044,0,0,0,0,0,-78.7126693725586,-2.584881067276,262.853576660156,-31.3026830892091,145.307099432103,262.854062422179,"AM1_MT_Grenfell_1","0102"
"AM1_MT_Grenfell_1.0332",118.125061,14.0782461,118.2,0.22,14,0,4,5.64141846,0,0,0,0,0,3.70474052429199,26.6834831237793,262.756866455078,-31.302419125791,145.307965113887,262.756923567504,"AM1_MT_Grenfell_1","0332"
"AM1_MT_Grenfell_1.0560",116.775276,13.6685863,116.98,0.75,14,0,4,7.62722778,0,0,0,0,0,24.7170505523682,-2.66451168060303,266.302307128906,-31.3026838097688,145.308185819365,266.302355534397,"AM1_MT_Grenfell_1","0560"
"AM1_MT_Grenfell_1.0165",115.656334,14.2635971,116.17,1.51,15,0,4,5.43609619,0,0,0,0,0,16.2271270751953,-2.53794169425964,266.040954589844,-31.3026826684079,145.308096644411,266.040975718759,"AM1_MT_Grenfell_1","0165"
"AM1_MT_Grenfell_1.0078",114.98024,13.7829691,115.06,1.48,14,0,4,8.91934204,0,0,0,0,0,25.3553581237793,66.7291793823242,263.495025634766,-31.3020579606943,145.308192522264,263.495426436886,"AM1_MT_Grenfell_1","0078"
"AM1_MT_Grenfell_1.0146",114.917366,10.7543603,115.31,1.09,14,2,4,5.46646118,0,0,0,0,0,7.83396434783936,-46.4722480773926,266.3916015625,-31.3030789037954,145.308008486128,266.391776342876,"AM1_MT_Grenfell_1","0146"
"AM1_MT_Grenfell_1.0244",113.785652,14.5692199,114.34,0.77,15,0,4,6.10070801,0,0,0,0,0,13.4314622879028,-7.91650629043579,266.101226806641,-31.3027311767162,145.308067279871,266.101245867088,"AM1_MT_Grenfell_1","0244"
"AM1_MT_Grenfell_1.0218",111.721809,14.7675708,113.64,3.67,15,0,4,6.99743652,0,0,0,0,0,-43.0690841674805,53.2557640075684,261.875305175781,-31.3021794743374,145.307473821433,261.87567366939,"AM1_MT_Grenfell_1","0218"
"AM1_MT_Grenfell_1.0259",111.270828,14.1271681,110.95,3.97,14,1,4,7.82727051,0,0,0,0,0,-6.99371480941772,-47.7076072692871,265.752685546875,-31.3030900453174,145.307852741108,265.752868507057,"AM1_MT_Grenfell_1","0259"
"AM1_MT_Grenfell_1.0301",109.216461,11.8024409,111.44,9.35,14,3,4,6.24462891,0,0,0,0,0,-84.4599456787109,-2.47496366500854,262.895080566406,-31.3026820974811,145.307039064861,262.895639733411,"AM1_MT_Grenfell_1","0301"
"AM1_MT_Grenfell_1.0472",109.194931,10.2830276,109.93,5.22,10,0,4,5.29345703,0,0,0,0,0,-28.6878700256348,58.7687034606934,262.606903076172,-31.3021297546296,145.307624875783,262.607239354402,"AM1_MT_Grenfell_1","0472"
"AM1_MT_Grenfell_1.0510",107.300072,15.4393151,105.4,29.13,15,3,4,5.77722168,0,0,0,0,0,41.3342666625977,-56.0132102966309,268.281921386719,-31.3031649510902,145.308360362415,268.282302126288,"AM1_MT_Grenfell_1","0510"
"AM1_MT_Grenfell_1.0286",107.214073,14.8901686,102.92,5.52,17,2,4,5.85925293,0,0,0,0,0,-73.5843887329102,-22.325008392334,263.382385253906,-31.3028611221507,145.307153296271,263.382848547772,"AM1_MT_Grenfell_1","0286"
"AM1_MT_Grenfell_1.0325",106.06456,13.7106359,106.93,4.91,13,1,4,7.87966919,0,0,0,0,0,52.7545051574707,32.8774604797363,265.316345214844,-31.3023632623602,145.308480312437,265.316648250446,"AM1_MT_Grenfell_1","0325"
"AM1_MT_Grenfell_1.0267",105.769844,12.8843397,105.71,2.76,12,1,4,5.73953247,0,0,0,0,0,-59.2423248291016,-20.2153949737549,263.778289794922,-31.3028420967391,145.307303940423,263.778596828692,"AM1_MT_Grenfell_1","0267"
"AM1_MT_Grenfell_1.0024",104.994225,20.6527099,103.66,9.3,19,8,4,2.33581543,0,0,0,0,0,16.5562019348145,10.2234220504761,264.943817138672,-31.3025675760208,145.308100100708,264.94384683203,"AM1_MT_Grenfell_1","0024"
