ID,Volume (L),DBH (cm),vol_opt_mean,Volume Standard Deviation (L),dbhqsm_mean (cm),DBH Standard Deviation (cm),Number of Models,Height (m),Surface Area (m^2),PatchDiam1,PatchDiam2Min,PatchDiam2Max,Processing Time,X,Y,Z,Lat,Long,Elevation
AM2_Mt_Grenfell_NP_3.1049,244.863708,13.7583956,288.3,76.48,11.0,3.0,4,4.82872009,0.0,0.0,0.0,0.0,0.0,-15.366847038269043,-125.02582550048828,246.77952575683594,-31.326579639741873,145.33299462103275,246.78077450860292
AM2_Mt_Grenfell_NP_3.1426,237.952621,4.95046675,230.1,18.66,14.000000000000002,11.0,4,6.2204895,0.0,0.0,0.0,0.0,0.0,-26.563602447509766,-78.3855972290039,244.67471313476562,-31.326159000510316,145.33287698562322,244.67525197938085
AM2_Mt_Grenfell_NP_3.0264,232.104263,6.77511767,230.18,8.57,15.0,9.0,4,5.01696777,0.0,0.0,0.0,0.0,0.0,36.40819549560547,-88.33490753173828,242.9527587890625,-31.32624873141116,145.33353858445594,242.95347673725337
AM2_Mt_Grenfell_NP_3.0070,230.690948,5.02427742,233.78,53.53,8.0,2.0,4,5.53016663,0.0,0.0,0.0,0.0,0.0,23.372079849243164,-55.64137268066406,242.0778045654297,-31.3259538749116,145.33340162267805,242.07809101045132
AM2_Mt_Grenfell_NP_3.0274,223.380951,9.536504749999999,226.6,16.58,17.0,6.0,4,5.05444336,0.0,0.0,0.0,0.0,0.0,32.88629150390625,-43.09874725341797,241.7113494873047,-31.32584075508128,145.33350158093307,241.7115803807974
AM2_Mt_Grenfell_NP_3.0379,216.72525,32.0201576,204.85,23.49,31.0,2.0,4,2.5512085,0.0,0.0,0.0,0.0,0.0,-2.5106964111328125,-37.69131851196289,242.48648071289062,-31.32579198689731,145.3331296919099,242.48659301549196
AM2_Mt_Grenfell_NP_3.0741,211.953918,9.20386314,206.64,12.55,10.0,1.0,4,5.01123047,0.0,0.0,0.0,0.0,0.0,5.969917297363281,-73.20878601074219,242.99220275878906,-31.326112312289585,145.33321879137316,242.99262736551464
AM2_Mt_Grenfell_NP_3.1513,207.810226,8.55575874,203.77,7.3,9.0,1.0,4,5.28691101,0.0,0.0,0.0,0.0,0.0,-21.019290924072266,-76.60553741455078,244.24757385253906,-31.326142946646616,145.3329352356494,244.24807032104582
AM2_Mt_Grenfell_NP_3.0868,189.453369,32.9357326,179.28,15.9,14.000000000000002,13.0,4,5.09991455,0.0,0.0,0.0,0.0,0.0,-9.153968811035156,4.629782676696777,242.5893096923828,-31.32541030067488,145.33305989656918,242.58931794110686
AM2_Mt_Grenfell_NP_3.0752,187.842957,20.7462534,188.85,7.56,21.0,0.0,4,5.41921997,0.0,0.0,0.0,0.0,0.0,11.207290649414062,-35.39558792114258,241.95339965820312,-31.325771282103496,145.33327381618503,241.95350809954107
