fid,OBJECTID,PCTID,PCTName,vegForm,vegClass,form_PCT,labels,Shape_Length,Shape_Area
228,6506447,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,369.195421294697,6264.08073674536
229,6506448,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,122.504693874506,875.671944233852
230,6506449,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,188.042206238241,2115.04031777125
231,6506450,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,348.127716669235,3178.23210833951
232,6506451,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,125.459152284788,1024.40231468098
233,6506452,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,6590.98994458594,167522.398369835
234,6506453,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,846.179812091611,18274.601293104
235,6506468,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,2318.96580164961,48826.3346753725
236,6506469,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,361.049088651823,6156.75511784827
237,6506470,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,594.311439562952,8951.82732998541
238,6506471,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,272.988445290872,3624.76355091924
239,6506472,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,215.574236959219,2875.67767748419
240,6506473,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,1533.84425389601,45828.4710758414
241,6506474,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,175.458763262132,1783.74665440183
242,6506475,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,862.898129805178,17001.8129931184
243,6506476,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,202.378156388225,2887.34211553334
244,6506477,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,402.334008675992,3570.02518048076
245,6506478,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,548.113719645361,7050.17064710062
246,6506479,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,509.437593808457,8403.33139587036
247,6506480,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,577.825716946025,9121.34020356736
248,6506481,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,404.843113096771,6323.08247790303
249,6506482,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,233.432290694775,3438.81050988893
250,6506483,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,307.522498665234,4870.51724392187
251,6506484,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,176.37561887568,1925.64083129993
252,6506485,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,412.958661054231,5228.60078879643
253,6506486,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,502.02131024219,7999.96475342218
254,6506487,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,454.505327589632,10525.896977115
255,6506488,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,220.176842353891,3037.43446507049
256,6506489,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,595.613195081907,12713.3897893443
257,6506490,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,444.155408109358,5374.95199207103
258,6506491,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,216.113115634954,2399.81629891238
259,6506492,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,292.469715801745,3960.40957120233
260,6506493,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,415.963884564677,8725.57632722878
261,6506494,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,157.829111911944,1524.93759764637
262,6506495,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,324.567749586158,4150.72712934145
263,6506496,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,155.895591709499,1205.45424086171
264,6506497,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,302.608481772435,3190.82409044568
265,6506498,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,478.969029957448,9459.546704156
266,6506499,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,111.035099501561,858.663772189996
267,6506500,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,160.690606984823,1382.46012258233
268,6506501,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,580.501262980447,9028.44911979607
269,6506502,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,382.20044518937,8086.45546279023
270,6506503,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,195.065320547887,2000.61185784611
